,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1655,1656,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2,0.2,2.9568000000000003
1656,1657,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0.0,9.594000000000001
1657,1658,CA-2019-127159,2019-05-12,2019-05-15,First Class,HL-15040,Hunter Lopez,Consumer,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",34.79,7,0.0,10.784899999999999
1671,1672,CA-2021-107615,2021-03-22,2021-03-25,First Class,RB-19645,Robert Barroso,Corporate,United States,North Las Vegas,Nevada,89031.0,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0.0,19.331399999999995
1673,1674,CA-2020-150560,2020-12-11,2020-12-12,First Class,SW-20455,Shaun Weien,Consumer,United States,Suffolk,Virginia,23434.0,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0.0,96.3438
1684,1685,CA-2022-149489,2022-04-24,2022-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,0.2,12.40999999999999
1685,1686,CA-2022-149489,2022-04-24,2022-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.1880000000000002,2,0.7,-0.9899999999999998
1686,1687,CA-2022-149489,2022-04-24,2022-04-27,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518000000000001,2,0.7,-5.7638
1687,1688,CA-2022-143798,2022-12-10,2022-12-12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368000000000002,2,0.2,3.6288
1688,1689,CA-2022-143798,2022-12-10,2022-12-12,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88000000000005,2,0.2,23.31599999999999
1724,1725,CA-2020-127453,2020-12-19,2020-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3,0.2,43.43519999999998
1725,1726,CA-2020-127453,2020-12-19,2020-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.5520000000000005,2,0.2,0.44399999999999973
1726,1727,CA-2020-127453,2020-12-19,2020-12-20,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.83200000000001,4,0.2,7.7728
1745,1746,CA-2019-133270,2019-06-06,2019-06-09,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609.0,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0.0,4.943199999999999
1751,1752,CA-2022-168837,2022-10-14,2022-10-17,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601.0,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0.0,3.689400000000001
1752,1753,CA-2022-116715,2022-12-02,2022-12-05,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122.0,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0.0,151.09740000000002
1753,1754,CA-2022-116715,2022-12-02,2022-12-05,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0.0,53.8608
1754,1755,CA-2022-116715,2022-12-02,2022-12-05,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122.0,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0.0,3.8519999999999994
1757,1758,US-2020-107349,2020-07-13,2020-07-15,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095.0,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.56799999999999,6,0.8,-66.50880000000004
1791,1792,CA-2019-120474,2019-12-01,2019-12-03,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711.0,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0.0,673.8816000000002
1792,1793,CA-2019-120474,2019-12-01,2019-12-03,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711.0,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0.0,12.592800000000004
1795,1796,US-2022-139465,2022-08-27,2022-08-30,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0.0,16.598399999999998
1796,1797,US-2022-139465,2022-08-27,2022-08-30,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.96999999999997,3,0.0,100.91129999999997
1797,1798,US-2022-139465,2022-08-27,2022-08-30,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
1805,1806,US-2021-116729,2021-12-25,2021-12-28,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944000000003
1806,1807,US-2021-116729,2021-12-25,2021-12-28,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.0,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7,0.0,21.772800000000004
1807,1808,US-2021-116729,2021-12-25,2021-12-28,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0.0,76.27199999999998
1808,1809,CA-2021-164938,2021-02-11,2021-02-13,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133.0,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.0,0.6992999999999991
1835,1836,CA-2019-141278,2019-06-21,2019-06-24,First Class,RM-19375,Raymond Messe,Consumer,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.400000000000002,5,0.0,6.205999999999998
1858,1859,CA-2020-121608,2020-09-03,2020-09-05,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010.0,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0.0,60.552800000000005
1859,1860,CA-2020-121608,2020-09-03,2020-09-05,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Bristol,Connecticut,6010.0,East,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49,1,0.0,25.122500000000002
1860,1861,US-2022-121251,2022-03-26,2022-03-27,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009.0,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.976400000000012
1861,1862,US-2022-121251,2022-03-26,2022-03-27,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0.0,33.588800000000006
1866,1867,CA-2022-118857,2022-04-15,2022-04-18,First Class,AH-10075,Adam Hart,Corporate,United States,Henderson,Nevada,89015.0,West,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,0.0,70.72199999999998
1886,1887,CA-2019-140165,2019-05-13,2019-05-15,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104000000000001,2,0.2,2.3976
1887,1888,CA-2019-140165,2019-05-13,2019-05-15,First Class,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012.0,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.35200000000003,8,0.7,-331.9599999999999
1888,1889,CA-2019-142587,2019-10-21,2019-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.79200000000002,4,0.2,13.701599999999988
1889,1890,CA-2019-142587,2019-10-21,2019-10-22,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014.0,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59000000000003,3,0.4,-122.87700000000004
1894,1895,US-2022-108063,2022-12-02,2022-12-05,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901.0,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.650000000000006,3,0.0,10.395
1896,1897,CA-2022-141789,2022-10-03,2022-10-06,First Class,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,843.1705999999999
1901,1902,CA-2021-151141,2021-08-20,2021-08-23,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0.0,3.9906000000000006
1902,1903,CA-2022-167094,2022-10-21,2022-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184000000000001,1,0.2,1.8144
1903,1904,CA-2022-167094,2022-10-21,2022-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.84800000000001
1904,1905,CA-2022-167094,2022-10-21,2022-10-22,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477.0,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.400000000000002,2,0.2,6.744999999999998
1905,1906,CA-2022-154410,2022-10-21,2022-10-24,First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0.0,9.091199999999958
1908,1909,CA-2020-157959,2020-02-03,2020-02-04,First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,0.0,41.07599999999999
1913,1914,CA-2019-103366,2019-01-15,2019-01-17,First Class,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,30076.0,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0.0,65.97800000000001
1919,1920,US-2022-111423,2022-08-17,2022-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.37299999999993
1920,1921,US-2022-111423,2022-08-17,2022-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.65239999999994
1927,1928,CA-2022-121538,2022-11-28,2022-12-01,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.068799999999996
1941,1942,CA-2022-144064,2022-08-29,2022-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36000000000001,4,0.2,17.759999999999998
1942,1943,CA-2022-144064,2022-08-29,2022-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.439999999999998,2,0.2,2.401
1943,1944,CA-2022-144064,2022-08-29,2022-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.2399999999999993,9,0.8,-5.184000000000001
1986,1987,CA-2021-147417,2021-07-25,2021-07-27,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.9759999999999,4,0.4,191.9968
1997,1998,CA-2019-131905,2019-02-06,2019-02-09,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,OFF-LA-10002787,Office Supplies,Labels,Avery 480,15.0,4,0.0,7.199999999999999
1998,1999,CA-2019-131905,2019-02-06,2019-02-09,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,1,0.0,42.018600000000006
1999,2000,CA-2019-131905,2019-02-06,2019-02-09,First Class,ND-18460,Neil Ducich,Corporate,United States,Chesapeake,Virginia,23320.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,144.95,5,0.0,42.035499999999985
2007,2008,CA-2022-165386,2022-08-03,2022-08-04,First Class,CM-12190,Charlotte Melton,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",183.37199999999999,2,0.3,-36.67439999999999
2020,2021,CA-2021-168354,2021-09-19,2021-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,0.0,481.86899999999986
2021,2022,CA-2021-168354,2021-09-19,2021-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.667999999999999
2022,2023,CA-2021-168354,2021-09-19,2021-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,0.0,23.774400000000004
2023,2024,CA-2021-168354,2021-09-19,2021-09-21,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,2908.0,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496
2025,2026,CA-2020-114237,2020-03-13,2020-03-15,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103.0,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0.0,39.7488
2048,2049,CA-2020-142237,2020-07-11,2020-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.80000000000007,7,0.2,36.224999999999966
2049,2050,CA-2020-142237,2020-07-11,2020-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.5020000000000002,3,0.7,-2.0016
2050,2051,CA-2020-142237,2020-07-11,2020-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.480000000000001,4,0.7,-4.751999999999999
2051,2052,CA-2020-142237,2020-07-11,2020-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.48799999999994,8,0.3,-73.17599999999999
2052,2053,CA-2020-142237,2020-07-11,2020-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,5,0.2,0.8339999999999996
2053,2054,CA-2020-142237,2020-07-11,2020-07-13,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.484799999999998
2055,2056,CA-2022-120376,2022-12-22,2022-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95000000000002,5,0.0,63.98399999999999
2056,2057,CA-2022-120376,2022-12-22,2022-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1586.6899999999998,7,0.0,412.5394
2057,2058,CA-2022-120376,2022-12-22,2022-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,0.0,30.596399999999996
2058,2059,CA-2022-120376,2022-12-22,2022-12-25,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.00599999999997
2076,2077,CA-2022-140676,2022-09-12,2022-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.900000000000006,5,0.0,19.950000000000003
2077,2078,CA-2022-140676,2022-09-12,2022-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.349399999999992
2078,2079,CA-2022-140676,2022-09-12,2022-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5,0.0,45.52799999999999
2118,2119,CA-2022-155460,2022-04-13,2022-04-15,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105.0,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376
2119,2120,CA-2022-155460,2022-04-13,2022-04-15,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.37299999999993
2121,2122,CA-2022-158246,2022-11-09,2022-11-11,First Class,JB-15400,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086.0,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997000000000355
2156,2157,CA-2019-124646,2019-06-22,2019-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81000000000006,3,0.0,0.0
2157,2158,CA-2019-124646,2019-06-22,2019-06-24,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.716399999999993
2172,2173,CA-2019-152296,2019-08-01,2019-08-03,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752000000000002,3,0.2,6.9132
2211,2212,CA-2021-162313,2021-11-27,2021-11-30,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146.0,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408
2213,2214,CA-2022-129378,2022-10-01,2022-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.4400000000000002,1,0.2,0.504
2214,2215,CA-2022-129378,2022-10-01,2022-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.77600000000001,13,0.2,20.849399999999996
2215,2216,CA-2022-129378,2022-10-01,2022-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0.0,60.49000000000001
2216,2217,CA-2022-129378,2022-10-01,2022-10-02,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,95123.0,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.503199999999993
2253,2254,CA-2020-169201,2020-09-28,2020-10-01,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110.0,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.275799999999998
2254,2255,CA-2020-169201,2020-09-28,2020-10-01,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110.0,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2,0.0,15.245999999999999
2257,2258,CA-2022-105214,2022-06-16,2022-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.97199999999998
2258,2259,CA-2022-105214,2022-06-16,2022-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.713799999999999
2262,2263,CA-2022-122994,2022-02-06,2022-02-09,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.96999999999997,3,0.0,79.19339999999997
2279,2280,CA-2022-142622,2022-10-30,2022-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.0980000000000025
2280,2281,CA-2022-142622,2022-10-30,2022-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.03520000000006
2281,2282,CA-2022-142622,2022-10-30,2022-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115.0,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0.0,37.99619999999999
2282,2283,CA-2021-132143,2021-09-03,2021-09-05,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457.0,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,7,0.0,22.153599999999997
2285,2286,CA-2021-112676,2021-05-05,2021-05-08,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352000000000002,3,0.2,5.2026
2288,2289,CA-2022-143343,2022-06-10,2022-06-13,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,5,0.0,4.7559999999999985
2289,2290,CA-2022-115154,2022-01-08,2022-01-11,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115.0,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682
2305,2306,CA-2021-115574,2021-12-23,2021-12-24,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.37199999999999,2,0.3,-14.137200000000014
2306,2307,CA-2020-160794,2020-08-06,2020-08-08,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.865799999999998
2308,2309,US-2022-120418,2022-06-11,2022-06-12,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345.0,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.79200000000003,1,0.2,35.09899999999996
